#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOTAL_VIR       PRESSURE        TOT_MOL         TOT_DENS        HEAT_VAP        
22000000         -7.50101241e+06 -7.30780179e+06 -1.93210618e+05 -1.26272919e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.24707415e+06  9.84721675e+00  6.19841915e+03  4.67698247e+02  1.10836523e+01
22100000         -7.54376657e+06 -7.34933511e+06 -1.94431461e+05 -1.26272919e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.30512150e+06  7.20934220e+00  6.22737585e+03  4.68465597e+02  1.10772312e+01
22200000         -7.58318812e+06 -7.38801622e+06 -1.95171895e+05 -1.26272919e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.31257491e+06  7.07596882e+00  6.23489608e+03  4.69682747e+02  1.11125312e+01
22300000         -7.52373523e+06 -7.33007512e+06 -1.93660115e+05 -1.26272919e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.27708524e+06  8.07990308e+00  6.20500759e+03  4.68289273e+02  1.10992646e+01
22400000         -7.50943288e+06 -7.31602780e+06 -1.93405084e+05 -1.26272919e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.16811645e+06  1.51264946e+01  6.19332780e+03  4.68554892e+02  1.10676335e+01
22500000         -7.50176168e+06 -7.30844439e+06 -1.93317283e+05 -1.26272920e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.19988220e+06  1.31058436e+01  6.19782632e+03  4.68002352e+02  1.10775921e+01
22600000         -7.47164838e+06 -7.27897663e+06 -1.92671743e+05 -1.26272920e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.29111930e+06  6.74328078e+00  6.19784721e+03  4.66438119e+02  1.10119078e+01
22700000         -7.49169066e+06 -7.29891428e+06 -1.92776381e+05 -1.26272920e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.23594551e+06  1.05582054e+01  6.19754439e+03  4.66713270e+02  1.10344895e+01
22800000         -7.51029902e+06 -7.31679657e+06 -1.93502445e+05 -1.26272920e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.21644107e+06  1.22241402e+01  6.20352211e+03  4.68020633e+02  1.10632723e+01
22900000         -7.49280128e+06 -7.29981894e+06 -1.92982335e+05 -1.26272920e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.21108392e+06  1.10358632e+01  6.17007686e+03  4.69293727e+02  1.10898469e+01
23000000         -7.47289713e+06 -7.28053672e+06 -1.92360411e+05 -1.26272920e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.19071845e+06  1.14766008e+01  6.14930730e+03  4.69360327e+02  1.10991379e+01
23100000         -7.52522178e+06 -7.33170514e+06 -1.93516637e+05 -1.26272921e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.20281062e+06  1.16254730e+01  6.16928286e+03  4.70651886e+02  1.11305646e+01
23200000         -7.56304764e+06 -7.36870647e+06 -1.94341176e+05 -1.26272921e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.29235787e+06  5.55460367e+00  6.17365483e+03  4.72323773e+02  1.11631599e+01
23300000         -7.64885355e+06 -7.45243640e+06 -1.96417151e+05 -1.26272921e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.21066480e+06  1.26008753e+01  6.19866405e+03  4.75437283e+02  1.12486168e+01
23400000         -7.63041401e+06 -7.43453038e+06 -1.95883629e+05 -1.26272921e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.17669537e+06  1.46830150e+01  6.19285138e+03  4.74593712e+02  1.12267221e+01
23500000         -7.58887385e+06 -7.39385221e+06 -1.95021642e+05 -1.26272921e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.25991870e+06  7.81841715e+00  6.17253139e+03  4.74063235e+02  1.12324398e+01
23600000         -7.57170365e+06 -7.37710121e+06 -1.94602441e+05 -1.26272921e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.15552152e+06  1.50593020e+01  6.16986654e+03  4.73248873e+02  1.11820896e+01
23700000         -7.54277266e+06 -7.34865331e+06 -1.94119350e+05 -1.26272922e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.20305358e+06  1.17356254e+01  6.17144341e+03  4.71949640e+02  1.11912930e+01
23800000         -7.46593121e+06 -7.27366803e+06 -1.92263178e+05 -1.26272922e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.20367868e+06  1.06562598e+01  6.15123354e+03  4.68974392e+02  1.10404100e+01
23900000         -7.48414533e+06 -7.29129930e+06 -1.92846027e+05 -1.26272922e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.18245305e+06  1.25692011e+01  6.15973033e+03  4.69748092e+02  1.10673236e+01
24000000         -7.45901901e+06 -7.26708991e+06 -1.91929094e+05 -1.26272922e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.25007687e+06  6.45166223e+00  6.13161020e+03  4.69658318e+02  1.10693245e+01
24100000         -7.37810790e+06 -7.18807883e+06 -1.90029076e+05 -1.26272922e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.12784167e+06  1.25094257e+01  6.07840326e+03  4.69080361e+02  1.10509804e+01
24200000         -7.34689555e+06 -7.15754598e+06 -1.89349565e+05 -1.26272922e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.20461787e+06  6.83055659e+00  6.07437147e+03  4.67713697e+02  1.10220733e+01
24300000         -7.34403968e+06 -7.15505048e+06 -1.88989201e+05 -1.26272923e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.14401689e+06  1.04289045e+01  6.05987765e+03  4.67939247e+02  1.10543745e+01
24400000         -7.38892777e+06 -7.19869486e+06 -1.90232910e+05 -1.26272923e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.07147306e+06  1.69599165e+01  6.08801654e+03  4.68841974e+02  1.10405703e+01
24500000         -7.40660934e+06 -7.21574735e+06 -1.90861993e+05 -1.26272923e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.19591321e+06  9.42572864e+00  6.11480109e+03  4.68330913e+02  1.10496865e+01
24600000         -7.34685636e+06 -7.15723808e+06 -1.89618283e+05 -1.26272923e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.20844061e+06  7.45555873e+00  6.09291470e+03  4.66950967e+02  1.09988959e+01
24700000         -7.39391777e+06 -7.20341058e+06 -1.90507197e+05 -1.26272923e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.10198101e+06  1.58789800e+01  6.11130550e+03  4.67727288e+02  1.10798775e+01
24800000         -7.41540035e+06 -7.22454604e+06 -1.90854308e+05 -1.26272923e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.17763484e+06  1.13205448e+01  6.12796515e+03  4.67306542e+02  1.10172907e+01
24900000         -7.49110094e+06 -7.29845722e+06 -1.92643719e+05 -1.26272923e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.16141830e+06  1.36305731e+01  6.15089822e+03  4.69928881e+02  1.11073455e+01
25000000         -7.48652536e+06 -7.29394875e+06 -1.92576612e+05 -1.26272924e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.16197993e+06  1.35251169e+01  6.14950250e+03  4.69873157e+02  1.10890258e+01
25100000         -7.52878359e+06 -7.33510473e+06 -1.93678856e+05 -1.26272924e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.22189750e+06  9.72397436e+00  6.15733660e+03  4.71958944e+02  1.11874718e+01
25200000         -7.55729929e+06 -7.36296695e+06 -1.94332346e+05 -1.26272924e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.21152851e+06  1.11145753e+01  6.17063907e+03  4.72531903e+02  1.11746047e+01
25300000         -7.63192926e+06 -7.43602893e+06 -1.95900325e+05 -1.26272924e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.27478490e+06  7.96467569e+00  6.19719113e+03  4.74301717e+02  1.12307099e+01
25400000         -7.59633041e+06 -7.40098372e+06 -1.95346688e+05 -1.26272924e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.21474450e+06  1.21681109e+01  6.19691338e+03  4.72984864e+02  1.12272866e+01
25500000         -7.54457051e+06 -7.35052065e+06 -1.94049858e+05 -1.26272924e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.19146670e+06  1.26721159e+01  6.17421768e+03  4.71572234e+02  1.11955587e+01
25600000         -7.53353783e+06 -7.33966945e+06 -1.93868375e+05 -1.26272925e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.17790300e+06  1.38110302e+01  6.17830205e+03  4.70819543e+02  1.10975311e+01
25700000         -7.57279337e+06 -7.37803932e+06 -1.94754044e+05 -1.26272925e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.24678311e+06  9.89940013e+00  6.19720911e+03  4.71525014e+02  1.11443647e+01
25800000         -7.56948400e+06 -7.37476929e+06 -1.94714709e+05 -1.26272925e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.14478073e+06  1.66653137e+01  6.18889758e+03  4.72063107e+02  1.11575268e+01
25900000         -7.57773512e+06 -7.38282647e+06 -1.94908649e+05 -1.26272925e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.21216614e+06  1.19649369e+01  6.18941191e+03  4.72495379e+02  1.11956131e+01
26000000         -7.55031473e+06 -7.35604005e+06 -1.94274682e+05 -1.26272925e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.17721281e+06  1.38910205e+01  6.17872062e+03  4.71773981e+02  1.11602322e+01
26100000         -7.53546687e+06 -7.34176415e+06 -1.93702720e+05 -1.26272925e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.24593688e+06  8.99226800e+00  6.17772478e+03  4.70460295e+02  1.11348899e+01
26200000         -7.53895413e+06 -7.34535848e+06 -1.93595653e+05 -1.26272925e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.19006308e+06  1.32919518e+01  6.18614883e+03  4.69561054e+02  1.11278501e+01
26300000         -7.54530048e+06 -7.35135538e+06 -1.93945102e+05 -1.26272926e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.21344400e+06  1.18133573e+01  6.18918552e+03  4.70177905e+02  1.11339971e+01
26400000         -7.53158836e+06 -7.33790644e+06 -1.93681916e+05 -1.26272926e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.16939830e+06  1.43763755e+01  6.17797513e+03  4.70392329e+02  1.11225115e+01
26500000         -7.50161163e+06 -7.30849668e+06 -1.93114953e+05 -1.26272926e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.20589090e+06  1.19201905e+01  6.18119790e+03  4.68770183e+02  1.10893210e+01
26600000         -7.48537571e+06 -7.29272607e+06 -1.92649639e+05 -1.26272926e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.24355767e+06  8.80564277e+00  6.17116256e+03  4.68399939e+02  1.10487190e+01
26700000         -7.53356372e+06 -7.33944802e+06 -1.94115698e+05 -1.26272926e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.21652244e+06  1.22417331e+01  6.20334813e+03  4.69516394e+02  1.10613056e+01
26800000         -7.52606794e+06 -7.33211536e+06 -1.93952582e+05 -1.26272926e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.28543368e+06  7.37624744e+00  6.20212089e+03  4.69214020e+02  1.10744376e+01
26900000         -7.54887843e+06 -7.35456067e+06 -1.94317755e+05 -1.26272927e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.26125540e+06  9.18821351e+00  6.20459419e+03  4.69911251e+02  1.10969221e+01
27000000         -7.58424226e+06 -7.38903654e+06 -1.95205717e+05 -1.26272927e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.16923668e+06  1.59595460e+01  6.21057150e+03  4.71603719e+02  1.11249089e+01
27100000         -7.56630839e+06 -7.37186037e+06 -1.94448018e+05 -1.26272927e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.27596873e+06  8.71570743e+00  6.21613904e+03  4.69352524e+02  1.11081432e+01
27200000         -7.49928026e+06 -7.30635770e+06 -1.92922553e+05 -1.26272927e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.29538351e+06  6.54570702e+00  6.19982687e+03  4.66894377e+02  1.10779909e+01
27300000         -7.63218536e+06 -7.43608538e+06 -1.96099989e+05 -1.26272927e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.28614697e+06  9.58292380e+00  6.24848704e+03  4.70889795e+02  1.11597219e+01
27400000         -7.59842380e+06 -7.40269772e+06 -1.95726086e+05 -1.26272928e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.22553190e+06  1.41950323e+01  6.25809246e+03  4.69270521e+02  1.11256338e+01
27500000         -7.55121459e+06 -7.35678903e+06 -1.94425556e+05 -1.26272928e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.26967844e+06  9.95991117e+00  6.23374439e+03  4.67973220e+02  1.10634567e+01
27600000         -7.54180621e+06 -7.34746359e+06 -1.94342622e+05 -1.26272928e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.19925180e+06  1.53542058e+01  6.24576736e+03  4.66873124e+02  1.10675247e+01
27700000         -7.64055704e+06 -7.44401563e+06 -1.96541410e+05 -1.26272928e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.30178299e+06  9.03846990e+00  6.25962057e+03  4.71108206e+02  1.11480230e+01
27800000         -7.61024630e+06 -7.41432825e+06 -1.95918051e+05 -1.26272928e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.25890334e+06  1.11517384e+01  6.24169218e+03  4.70964383e+02  1.11438030e+01
27900000         -7.60581075e+06 -7.41028625e+06 -1.95524504e+05 -1.26272928e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.22622314e+06  1.28422178e+01  6.22927757e+03  4.70956087e+02  1.11482389e+01
28000000         -7.65374051e+06 -7.45711856e+06 -1.96621958e+05 -1.26272929e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.31260838e+06  7.47762081e+00  6.24231087e+03  4.72606426e+02  1.12057474e+01
28100000         -7.66782136e+06 -7.47087253e+06 -1.96948823e+05 -1.26272929e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.19583196e+06  1.63120917e+01  6.25757635e+03  4.72240126e+02  1.11700655e+01
28200000         -7.68440830e+06 -7.48697497e+06 -1.97433333e+05 -1.26272929e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.28363855e+06  1.08016900e+01  6.26966213e+03  4.72490223e+02  1.12145681e+01
28300000         -7.69250986e+06 -7.49482394e+06 -1.97685916e+05 -1.26272929e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.23154694e+06  1.44123077e+01  6.26923155e+03  4.73127260e+02  1.12219430e+01
28400000         -7.64450529e+06 -7.44810937e+06 -1.96395922e+05 -1.26272929e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.24834534e+06  1.23455842e+01  6.25118369e+03  4.71396193e+02  1.12044695e+01
28500000         -7.70629876e+06 -7.50835209e+06 -1.97946669e+05 -1.26272930e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.31552691e+06  9.21426223e+00  6.28271696e+03  4.72732171e+02  1.11829074e+01
28600000         -7.73287590e+06 -7.53434492e+06 -1.98530978e+05 -1.26272930e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.24082336e+06  1.47683045e+01  6.29021989e+03  4.73564328e+02  1.12361088e+01
28700000         -7.64190737e+06 -7.44554298e+06 -1.96364392e+05 -1.26272930e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.29996262e+06  8.96524034e+00  6.25571492e+03  4.70977424e+02  1.11845370e+01
28800000         -7.57811253e+06 -7.38351200e+06 -1.94600530e+05 -1.26272930e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.29378747e+06  7.38570896e+00  6.21423974e+03  4.69864164e+02  1.11285262e+01
28900000         -7.59851100e+06 -7.40325216e+06 -1.95258834e+05 -1.26272930e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.31055118e+06  6.93133542e+00  6.22881588e+03  4.70350664e+02  1.11532908e+01
29000000         -7.57353542e+06 -7.37876340e+06 -1.94772016e+05 -1.26272930e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.29024176e+06  8.04007422e+00  6.22263204e+03  4.69641075e+02  1.11675550e+01
29100000         -7.55472503e+06 -7.36057821e+06 -1.94146817e+05 -1.26272931e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.28066062e+06  8.12998267e+00  6.21085686e+03  4.69021877e+02  1.11082092e+01
29200000         -7.54711241e+06 -7.35280274e+06 -1.94309664e+05 -1.26272931e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.26666013e+06  9.36792135e+00  6.21634572e+03  4.69002018e+02  1.11050972e+01
29300000         -7.60354953e+06 -7.40817311e+06 -1.95376421e+05 -1.26272931e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.30250952e+06  7.32376950e+00  6.22515009e+03  4.70910654e+02  1.11755023e+01
29400000         -7.50213889e+06 -7.30874898e+06 -1.93389904e+05 -1.26272931e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.22007346e+06  1.20068098e+01  6.20448968e+03  4.67673485e+02  1.10527045e+01
29500000         -7.56119230e+06 -7.36653169e+06 -1.94660617e+05 -1.26272931e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.27120280e+06  9.62160926e+00  6.22842179e+03  4.68937067e+02  1.10671397e+01
29600000         -7.53290578e+06 -7.33899385e+06 -1.93911926e+05 -1.26272931e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.28863486e+06  7.56082540e+00  6.21089504e+03  4.68454941e+02  1.10953843e+01
29700000         -7.56176210e+06 -7.36734851e+06 -1.94413595e+05 -1.26272932e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.22089302e+06  1.20721389e+01  6.20573021e+03  4.70057216e+02  1.11497147e+01
29800000         -7.54759834e+06 -7.35316312e+06 -1.94435225e+05 -1.26272932e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.23888649e+06  1.13967157e+01  6.21835453e+03  4.69155320e+02  1.11084375e+01
29900000         -7.54481829e+06 -7.35025486e+06 -1.94563427e+05 -1.26272932e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.27038658e+06  9.49040083e+00  6.22443488e+03  4.69003255e+02  1.10781802e+01
30000000         -7.57043499e+06 -7.37559696e+06 -1.94838030e+05 -1.26272932e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.26642695e+06  9.61144001e+00  6.22089550e+03  4.69933282e+02  1.11269974e+01
30100000         -7.50123626e+06 -7.30790457e+06 -1.93331692e+05 -1.26272932e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.28476765e+06  8.13995979e+00  6.21819796e+03  4.66504794e+02  1.10666893e+01
30200000         -7.51124958e+06 -7.31765206e+06 -1.93597513e+05 -1.26272933e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.29906659e+06  7.47111274e+00  6.22455917e+03  4.66668830e+02  1.10581187e+01
30300000         -7.51115696e+06 -7.31766675e+06 -1.93490201e+05 -1.26272933e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.22529086e+06  1.18228832e+01  6.20817974e+03  4.67639610e+02  1.10230713e+01
30400000         -7.52897297e+06 -7.33493650e+06 -1.94036469e+05 -1.26272933e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.21424420e+06  1.31312254e+01  6.21961444e+03  4.68093095e+02  1.10456072e+01
30500000         -7.50252548e+06 -7.30951041e+06 -1.93015072e+05 -1.26272933e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.32518681e+06  4.57421493e+00  6.20193383e+03  4.66960248e+02  1.10310931e+01
30600000         -7.52286887e+06 -7.32899044e+06 -1.93878430e+05 -1.26272933e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.26087277e+06  9.76100731e+00  6.21676739e+03  4.67930586e+02  1.10353239e+01
30700000         -7.48632962e+06 -7.29331152e+06 -1.93018098e+05 -1.26272933e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.25712029e+06  9.54370741e+00  6.20717832e+03  4.66572336e+02  1.10064983e+01
30800000         -7.56076396e+06 -7.36633976e+06 -1.94424196e+05 -1.26272934e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.24195070e+06  1.06418960e+01  6.20639504e+03  4.70032485e+02  1.11492878e+01
30900000         -7.56632968e+06 -7.37175171e+06 -1.94577971e+05 -1.26272934e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.30370458e+06  6.48523912e+00  6.20969882e+03  4.70153084e+02  1.11622146e+01
31000000         -7.52470891e+06 -7.33100941e+06 -1.93699501e+05 -1.26272934e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.25533487e+06  8.75314871e+00  6.18661761e+03  4.69774516e+02  1.11321220e+01
31100000         -7.48770696e+06 -7.29492529e+06 -1.92781661e+05 -1.26272934e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.22773936e+06  1.01114215e+01  6.17540141e+03  4.68398813e+02  1.10673908e+01
31200000         -7.56961812e+06 -7.37505127e+06 -1.94566848e+05 -1.26272934e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.30688070e+06  5.63179233e+00  6.19639937e+03  4.71135158e+02  1.11199794e+01
31300000         -7.53907781e+06 -7.34514196e+06 -1.93935854e+05 -1.26272934e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.23243177e+06  9.97481640e+00  6.17832163e+03  4.70981945e+02  1.11094592e+01
31400000         -7.61401852e+06 -7.41825148e+06 -1.95767040e+05 -1.26272935e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.21261258e+06  1.27274474e+01  6.20571311e+03  4.73330901e+02  1.12655899e+01
31500000         -7.54634392e+06 -7.35204706e+06 -1.94296859e+05 -1.26272935e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.23473481e+06  1.04527933e+01  6.19180136e+03  4.70827391e+02  1.11507973e+01
31600000         -7.48411990e+06 -7.29161605e+06 -1.92503852e+05 -1.26272935e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.22573252e+06  9.82034616e+00  6.16637730e+03  4.68409878e+02  1.11180123e+01
31700000         -7.51335909e+06 -7.32001723e+06 -1.93341867e+05 -1.26272935e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.23150258e+06  1.05399339e+01  6.18954849e+03  4.68686496e+02  1.10736734e+01
31800000         -7.53330490e+06 -7.33926976e+06 -1.94035135e+05 -1.26272935e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.22563128e+06  1.22643896e+01  6.21772464e+03  4.68235862e+02  1.10343112e+01
31900000         -7.49377107e+06 -7.30072186e+06 -1.93049208e+05 -1.26272935e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.29515393e+06  6.71726827e+00  6.20322655e+03  4.66945901e+02  1.10488295e+01
32000000         -7.52844873e+06 -7.33455196e+06 -1.93896766e+05 -1.26272936e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.25169782e+06  9.99071992e+00  6.20765892e+03  4.68660057e+02  1.10687933e+01
32100000         -7.48918701e+06 -7.29631842e+06 -1.92868582e+05 -1.26272936e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.16947183e+06  1.48259823e+01  6.18955513e+03  4.67539292e+02  1.10375838e+01
32200000         -7.51882752e+06 -7.32539368e+06 -1.93433839e+05 -1.26272936e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.25392776e+06  8.75339328e+00  6.18492043e+03  4.69260918e+02  1.10878511e+01
32300000         -7.55767420e+06 -7.36338823e+06 -1.94285967e+05 -1.26272936e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.28045637e+06  7.25078676e+00  6.19178059e+03  4.70804264e+02  1.11702003e+01
32400000         -7.62934408e+06 -7.43331902e+06 -1.96025057e+05 -1.26272936e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.17841626e+06  1.56740397e+01  6.21722160e+03  4.73073666e+02  1.12261520e+01
32500000         -7.63993212e+06 -7.44368992e+06 -1.96242203e+05 -1.26272937e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.19552604e+06  1.48640128e+01  6.22533451e+03  4.72984271e+02  1.12355817e+01
32600000         -7.63193441e+06 -7.43583472e+06 -1.96099689e+05 -1.26272937e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.29740094e+06  8.26166949e+00  6.23687147e+03  4.71765929e+02  1.11851174e+01
32700000         -7.65560788e+06 -7.45887847e+06 -1.96729403e+05 -1.26272937e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.33350080e+06  6.10706408e+00  6.24411223e+03  4.72732531e+02  1.11601014e+01
32800000         -7.72060081e+06 -7.52258085e+06 -1.98019955e+05 -1.26272937e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.30140119e+06  8.46172277e+00  6.24544250e+03  4.75727621e+02  1.12747291e+01
32900000         -7.71223481e+06 -7.51444248e+06 -1.97792329e+05 -1.26272937e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.26473776e+06  1.08775448e+01  6.24233559e+03  4.75421688e+02  1.12642288e+01
